Name,Fraktion,Wahlkreis,Kommentar,Bild,Wikipedia-URL
Jörg Heydorn,SPD,9 (Schwerin II),,https://de.wikipedia.org/wiki/Datei:J%C3%B6rg_Heydorn_by_Stepro_IMG_2831_DxO.jpg,https://de.wikipedia.org/wiki/J%C3%B6rg_Heydorn
Gunter Jess,AfD,Landesliste,,"https://de.wikipedia.org/wiki/Datei:2020_AfD_Jess,_Gunter_OK9564.jpg",https://de.wikipedia.org/wiki/Gunter_Jess
Thomas de Jesus Fernandes,AfD,Landesliste,,https://de.wikipedia.org/wiki/Datei:18-05-2017-Thomas_de_Jesus_Fernandes-JonasR.jpg,https://de.wikipedia.org/wiki/Thomas_de_Jesus_Fernandes
Nadine Julitz,SPD,20 (Mecklenburgische Seenplatte III),,https://de.wikipedia.org/wiki/Datei:18-05-2017-Nadine_Julitz-JonasR.jpg,https://de.wikipedia.org/wiki/Nadine_Julitz
Dagmar Kaselitz,SPD,Landesliste,am 28. November 2019 für Mathias Brodkorb nachgerückt,https://de.wikipedia.org/wiki/Datei:Placeholder_staff_photo.svg,https://de.wikipedia.org/wiki/Dagmar_Kaselitz
Holger Kliewe,CDU,33 (Vorpommern-Rügen IV),,https://de.wikipedia.org/wiki/Datei:2017-05-18_-_Holger_Kliewe_-_1577.jpg,https://de.wikipedia.org/wiki/Holger_Kliewe
Karsten Kolbe,LINKE,Landesliste,,https://de.wikipedia.org/wiki/Datei:18-05-2017-Karsten_Kolbe-JonasR.jpg,https://de.wikipedia.org/wiki/Karsten_Kolbe
Torsten Koplin,LINKE,Landesliste,,https://de.wikipedia.org/wiki/Datei:18-05-2017-Torsten_Koplin-JonasR.jpg,https://de.wikipedia.org/wiki/Torsten_Koplin
Nikolaus Kramer,AfD,Landesliste,Fraktionsvorsitzender seit dem 10. Oktober 2017,https://de.wikipedia.org/wiki/Datei:18-05-2017-Nikolaus_Kramer-JonasR.jpg,https://de.wikipedia.org/wiki/Nikolaus_Kramer
Eva-Maria Kröger,LINKE,Landesliste,,https://de.wikipedia.org/wiki/Datei:18-05-2017-Eva-Maria_Kr%C3%B6ger-JonasR.jpg,https://de.wikipedia.org/wiki/Eva-Maria_Kr%C3%B6ger
Jörg Kröger,AfD,Landesliste,,https://de.wikipedia.org/wiki/Datei:2017-05-18_-_J%C3%B6rg_Kr%C3%B6ger_-_1515.jpg,https://de.wikipedia.org/wiki/J%C3%B6rg_Kr%C3%B6ger
Thomas Krüger,SPD,14 (Mecklenburgische Seenplatte II),Fraktionsvorsitzender,https://de.wikipedia.org/wiki/Datei:18-05-2017-Thomas_Kr%C3%BCger-JonasR.jpg,"https://de.wikipedia.org/wiki/Thomas_Kr%C3%BCger_(Politiker,_1969)"
Karen Larisch,LINKE,Landesliste,,https://de.wikipedia.org/wiki/Datei:18-05-2017-Karen_Larisch-JonasR.jpg,https://de.wikipedia.org/wiki/Karen_Larisch
Burkhard Lenz,CDU,34 (Vorpommern-Rügen V),,https://de.wikipedia.org/wiki/Datei:Burkhard_Lenz.jpg,https://de.wikipedia.org/wiki/Burkhard_Lenz
Dirk Lerche,AfD,Landesliste,,https://de.wikipedia.org/wiki/Datei:2017-05-18_-_Dirk_Lerche_-_1439.jpg,https://de.wikipedia.org/wiki/Dirk_Lerche
Egbert Liskow,CDU,Landesliste,,https://de.wikipedia.org/wiki/Datei:20130619_Egbert_Liskow_0024.JPG,https://de.wikipedia.org/wiki/Egbert_Liskow
Franz-Robert Liskow,CDU,13 (Mecklenburgische Seenplatte I – Vorpommern-Greifswald I),,https://de.wikipedia.org/wiki/Datei:18-05-2017-Franz-Robert_Liskow-JonasR.jpg,https://de.wikipedia.org/wiki/Franz-Robert_Liskow
Matthias Manthei,CDU,29 (Vorpommern-Greifswald II),Austritt aus der AfD-Fraktion am 25. September 2017; Eintritt in die CDU-Fraktion am 1. Oktober 2019,https://de.wikipedia.org/wiki/Datei:2019-03-13_Matthias_Manthei_Landtag_Mecklenburg-Vorpommern_6003.jpg,https://de.wikipedia.org/wiki/Matthias_Manthei
Ralf Mucha,SPD,4 (Hansestadt Rostock I),,https://de.wikipedia.org/wiki/Datei:20130620_Ralf_Mucha_0413.JPG,https://de.wikipedia.org/wiki/Ralf_Mucha
Bert Obereiner,AfD,Landesliste,,https://de.wikipedia.org/wiki/Datei:2017-05-18_-_Bert_Obereiner_-_1420.jpg,https://de.wikipedia.org/wiki/Bert_Obereiner
Simone Oldenburg,LINKE,Landesliste,Fraktionsvorsitzende,https://de.wikipedia.org/wiki/Datei:18-05-2017-Simone_Oldenburg-JonasR.jpg,https://de.wikipedia.org/wiki/Simone_Oldenburg
Christian Pegel,SPD,1 (Greifswald),,https://de.wikipedia.org/wiki/Datei:18-05-2017-Christian_Pegel-JonasR.jpg,https://de.wikipedia.org/wiki/Christian_Pegel
Daniel Peters,CDU,Landesliste,am 3. März 2020 für Vincent Kokert nachgerückt,https://de.wikipedia.org/wiki/Datei:Placeholder_staff_photo.svg,https://de.wikipedia.org/wiki/Daniel_Peters_(Politiker)
Marc Reinhardt,CDU,Landesliste,,https://de.wikipedia.org/wiki/Datei:2017-05-18_-_Marc_Reinhardt_-_1452.jpg,https://de.wikipedia.org/wiki/Marc_Reinhardt
Torsten Renz,CDU,Landesliste,Parlamentarischer Geschäftsführer,https://de.wikipedia.org/wiki/Datei:18-05-2017-Torsten_Renz-JonasR.jpg,https://de.wikipedia.org/wiki/Torsten_Renz
Stephan Reuken,AfD,Landesliste,,https://de.wikipedia.org/wiki/Datei:18-05-2017-Stephan_Reuken-JonasR.jpg,https://de.wikipedia.org/wiki/Stephan_Reuken
Peter Ritter,LINKE,Landesliste,Parlamentarischer Geschäftsführer,https://de.wikipedia.org/wiki/Datei:Peter_Ritter_10.JPG,https://de.wikipedia.org/wiki/Peter_Ritter_(Politiker)
Jeannine Rösler,LINKE,Landesliste,,https://de.wikipedia.org/wiki/Datei:18-05-2017-Jeannine_R%C3%B6sler-JonasR.jpg,https://de.wikipedia.org/wiki/Jeannine_R%C3%B6sler
Nils Saemann,SPD,15 (Landkreis Rostock III),,https://de.wikipedia.org/wiki/Datei:18-05-2017-Nils_Saemann-JonasR_02.jpg,https://de.wikipedia.org/wiki/Nils_Saemann
Beate Schlupp,CDU,Landesliste,1. Landtagsvizepräsidentin,https://de.wikipedia.org/wiki/Datei:Beate_Schlupp_by_Stepro_IMG_3032_DxO.jpg,https://de.wikipedia.org/wiki/Beate_Schlupp
Jens-Holger Schneider,AfD,Landesliste,nachgerückt am 5. Dezember 2017 für Enrico Komning,https://de.wikipedia.org/wiki/Datei:2019-03-13_Jens-Holger_Schneider_Landtag_Mecklenburg-Vorpommern_5917.jpg,https://de.wikipedia.org/wiki/Jens-Holger_Schneider
Jochen Schulte,SPD,7 (Hansestadt Rostock IV),Parlamentarischer Geschäftsführer,https://de.wikipedia.org/wiki/Datei:2017-05-18_-_Jochen_Schulte_-_1473.jpg,https://de.wikipedia.org/wiki/Jochen_Schulte
Thomas Schwarz,SPD,32 (Ludwigslust-Parchim IV),,"https://de.wikipedia.org/wiki/Datei:Thomas_Schwarz,_SPD.jpg","https://de.wikipedia.org/wiki/Thomas_Schwarz_(Politiker,_1958)"
Mignon Schwenke,LINKE,Landesliste,2. Landtagsvizepräsidentin,https://de.wikipedia.org/wiki/Datei:18-05-2017-Mignon_Schwenke-JonasR_02.jpg,https://de.wikipedia.org/wiki/Mignon_Schwenke
