Name,Fraktion,Wahlkreis,Kommentar,Bild,Wikipedia-URL
Marion Schardt-Sauer,FDP,Limburg-Weilburg I,,https://de.wikipedia.org/wiki/Datei:Image_of_none.svg,https://de.wikipedia.org/wiki/Marion_Schardt-Sauer
Lukas Schauder,GRÜNE,Main-Taunus I,,https://de.wikipedia.org/wiki/Datei:Image_of_none.svg,https://de.wikipedia.org/wiki/Lukas_Schauder
Hermann Schaus,LINKE,Hochtaunus I,,https://de.wikipedia.org/wiki/Datei:2016-02-04_Hermann_Schaus_-_MdL_Hessen_-_3660-2.jpg,https://de.wikipedia.org/wiki/Hermann_Schaus
Gerhard Schenk,AfD,Rotenburg,,https://de.wikipedia.org/wiki/Datei:Image_of_none.svg,https://de.wikipedia.org/wiki/Gerhard_Schenk
Heidemarie Scheuch-Paschkewitz,LINKE,Schwalm-Eder II,,https://de.wikipedia.org/wiki/Datei:Heidemarie_Scheuch-Paschkewitz.jpg,https://de.wikipedia.org/wiki/Heidemarie_Scheuch-Paschkewitz
Katrin Schleenbecker,GRÜNE,Gießen I,,https://de.wikipedia.org/wiki/Datei:Image_of_none.svg,https://de.wikipedia.org/wiki/Katrin_Schleenbecker
Mirjam Schmidt,GRÜNE,Frankfurt am Main IV,,https://de.wikipedia.org/wiki/Datei:Image_of_none.svg,https://de.wikipedia.org/wiki/Mirjam_Schmidt
Heiko Scholz,AfD,nur Landesliste,,https://de.wikipedia.org/wiki/Datei:MJK_43813_Heiko_Scholz_(Hessischer_Landtag_2019).jpg,https://de.wikipedia.org/wiki/Heiko_Frank_Scholz
Dimitri Schulz,AfD,Wiesbaden I,,https://de.wikipedia.org/wiki/Datei:2019-04-03_Dimitri_Schulz_im_Hessischen_Landtag_3854.jpg,https://de.wikipedia.org/wiki/Dimitri_Schulz
Armin Schwarz,CDU,Waldeck-Frankenberg I,,https://de.wikipedia.org/wiki/Datei:2016-02-04_Armin_Schwarz_-_MdL_Hessen_-_3511-2.jpg,https://de.wikipedia.org/wiki/Armin_Schwarz_(Politiker)
Uwe Serke,CDU,Frankfurt am Main I,,https://de.wikipedia.org/wiki/Datei:Uwe_Serke_(MdL_Hessen_2014-01-18).jpg,https://de.wikipedia.org/wiki/Uwe_Serke
Daniela Sommer,SPD,Waldeck-Frankenberg II,,https://de.wikipedia.org/wiki/Datei:MJK00867_Daniela_Sommer.jpg,https://de.wikipedia.org/wiki/Daniela_Sommer
Saadet Sönmez,LINKE,nur Landesliste,,https://de.wikipedia.org/wiki/Datei:Image_of_none.svg,https://de.wikipedia.org/wiki/Saadet_S%C3%B6nmez
Frank Steinraths,CDU,Lahn-Dill II,,https://de.wikipedia.org/wiki/Datei:MJK_42858_Frank_Steinraths_(Hessischer_Landtag_2019).jpg,https://de.wikipedia.org/wiki/Frank_Steinraths
Oliver Stirböck,FDP,Offenbach-Stadt,,https://de.wikipedia.org/wiki/Datei:Oliver_Stirb%C3%B6ck.jpg,https://de.wikipedia.org/wiki/Oliver_Stirb%C3%B6ck
Manuela Strube,SPD,Kassel-Land II,,https://de.wikipedia.org/wiki/Datei:2019-04-03_Manuela_Strube_im_Hessischen_Landtag_3875.jpg,https://de.wikipedia.org/wiki/Manuela_Strube
Ismail Tipi,CDU,Offenbach Land II,,"https://de.wikipedia.org/wiki/Datei:0093R-CDU,_Ismail_Tipi.jpg",https://de.wikipedia.org/wiki/Ismail_Tipi
Oliver Ulloth,SPD,Kassel-Land I,,https://de.wikipedia.org/wiki/Datei:Image_of_none.svg,https://de.wikipedia.org/wiki/Oliver_Ulloth
Tobias Utter,CDU,Wetterau I,,https://de.wikipedia.org/wiki/Datei:MJK00590_Tobias_Utter.jpg,https://de.wikipedia.org/wiki/Tobias_Utter
Joachim Veyhelmann,CDU,Limburg-Weilburg I,,https://de.wikipedia.org/wiki/Datei:Joachim_Veyhelmann_(MdL_Hessen_2014-01-18_1).jpg,https://de.wikipedia.org/wiki/Joachim_Veyhelmann
Bernd Vohl,AfD,nur Landesliste,,https://de.wikipedia.org/wiki/Datei:2019-01-18_Konstituierende_Sitzung_Hessischer_Landtag_AfD_Vohl_3834.jpg,https://de.wikipedia.org/wiki/Bernd_Vohl
Mathias Wagner,GRÜNE,Wiesbaden I,Fraktionsvorsitzender,https://de.wikipedia.org/wiki/Datei:MJK00657_Mathias_Wagner.jpg,https://de.wikipedia.org/wiki/Mathias_Wagner_(Politiker)
Astrid Wallmann,CDU,Wiesbaden I,,https://de.wikipedia.org/wiki/Datei:Astrid_Wallmann.jpg,https://de.wikipedia.org/wiki/Astrid_Wallmann
Alexandra Walter,fraktionslos,Groß-Gerau I,nicht Mitglied der AfD-Fraktion[11],https://de.wikipedia.org/wiki/Datei:2019-01-18_Konstituierende_Sitzung_Hessischer_Landtag_AfD_Walter_3667.jpg,https://de.wikipedia.org/wiki/Alexandra_Walter
Katy Walther,GRÜNE,Offenbach Land I,,https://de.wikipedia.org/wiki/Datei:Image_of_none.svg,https://de.wikipedia.org/wiki/Katy_Walther
Torsten Warnecke,SPD,Hersfeld,,https://de.wikipedia.org/wiki/Datei:Torsten_Warnecke_(Martin_Rulsch)_2013-02-28_4.jpg,https://de.wikipedia.org/wiki/Torsten_Warnecke
Sabine Waschke,SPD,Fulda II,,https://de.wikipedia.org/wiki/Datei:MJK00479_Sabine_Waschke.jpg,https://de.wikipedia.org/wiki/Sabine_Waschke
Marius Weiß,SPD,Rheingau-Taunus II,,https://de.wikipedia.org/wiki/Datei:2019-04-03_Marius_Wei%C3%9F_im_Hessischen_Landtag_3405.jpg,https://de.wikipedia.org/wiki/Marius_Wei%C3%9F
Ulrich Wilken,LINKE,Frankfurt am Main V,Vizepräsident des Landtags,"https://de.wikipedia.org/wiki/Datei:0056R-Die_Linke,_Ulrich_Wilken.jpg",https://de.wikipedia.org/wiki/Ulrich_Wilken
Axel Wintermeyer,CDU,Main-Taunus II,"Staatsminister, Chef der Staatskanzlei",https://de.wikipedia.org/wiki/Datei:2016-02-04_Axel_Wintermeyer_-_Staatsminister_Hessen_-_3227-2.jpg,https://de.wikipedia.org/wiki/Axel_Wintermeyer
Walter Wissenbach,AfD,Main-Kinzig II,,https://de.wikipedia.org/wiki/Datei:Image_of_none.svg,https://de.wikipedia.org/wiki/Walter_Wissenbach
Janine Wißler,LINKE,Frankfurt am Main II,,"https://de.wikipedia.org/wiki/Datei:0846R-Die_Linke,_Janine_Wissler.jpg",https://de.wikipedia.org/wiki/Janine_Wi%C3%9Fler
Turgut Yüksel,SPD,Frankfurt am Main III,,https://de.wikipedia.org/wiki/Datei:MJK00637_Turgut_Y%C3%BCksel.jpg,https://de.wikipedia.org/wiki/Turgut_Y%C3%BCksel
