Name,Fraktion,Wahlkreis,Kommentar,Bild,Wikipedia-URL
Lars Schieske,AfD,Cottbus II,,https://de.wikipedia.org/wiki/Datei:Image_of_none.svg,https://de.wikipedia.org/wiki/Lars_Schieske
Ingo Senftleben,CDU,Oberspreewald-Lausitz I,,https://de.wikipedia.org/wiki/Datei:2018-12-07_Ingo_Senftleben_CDU_Pateitag_in_Hamburg-2617.jpg,https://de.wikipedia.org/wiki/Ingo_Senftleben
Marianne Spring-Räumschüssel,AfD,Cottbus I,,https://de.wikipedia.org/wiki/Datei:Image_of_none.svg,https://de.wikipedia.org/wiki/Marianne_Spring-R%C3%A4umsch%C3%BCssel
Matthias Stefke,BVB/FW,Landesliste,,https://de.wikipedia.org/wiki/Datei:Image_of_none.svg,https://de.wikipedia.org/wiki/Matthias_Stefke
Erik Stohn,SPD,Teltow-Fläming II,,"https://de.wikipedia.org/wiki/Datei:Erik_Stohn,_2017.jpg",https://de.wikipedia.org/wiki/Erik_Stohn
Felix Teichner,AfD,Uckermark I,,https://de.wikipedia.org/wiki/Datei:Image_of_none.svg,https://de.wikipedia.org/wiki/Felix_Teichner_(Politiker)
Isabelle Vandre,DIE LINKE,Landesliste,,https://de.wikipedia.org/wiki/Datei:2016-03-10_Isabell-Vandr%C3%A9-by-Olaf-Kosinsky_.jpg,https://de.wikipedia.org/wiki/Isabelle_Vandre
Péter Vida,BVB/FW,Barnim II,,https://de.wikipedia.org/wiki/Datei:16-03-09-P%C3%A9ter-Vida_RR26529.jpg,https://de.wikipedia.org/wiki/P%C3%A9ter_Vida
Jörg Vogelsänger,SPD,Märkisch-Oderland I/Oder-Spree IV,,https://de.wikipedia.org/wiki/Datei:Image_of_none.svg,https://de.wikipedia.org/wiki/J%C3%B6rg_Vogels%C3%A4nger
Sebastian Walter,DIE LINKE,Landesliste,,https://de.wikipedia.org/wiki/Datei:Image_of_none.svg,"https://de.wikipedia.org/wiki/Sebastian_Walter_(Politiker,_1990)"
Nicole Walter-Mundt,CDU,Landesliste,nachgerückt am 25. November 2019 für Rainer Genilke,https://de.wikipedia.org/wiki/Datei:20-01-22-Nicole-Walter-Mundt-MdL_DSF5496_1.jpg,https://de.wikipedia.org/wiki/Nicole_Walter-Mundt
Christine Wernicke,BVB/FW,Landesliste,,https://de.wikipedia.org/wiki/Datei:Image_of_none.svg,https://de.wikipedia.org/wiki/Christine_Wernicke
Udo Wernitz,SPD,Brandenburg an der Havel I/Potsdam-Mittelmark I,,https://de.wikipedia.org/wiki/Datei:Image_of_none.svg,https://de.wikipedia.org/wiki/Udo_Wernitz
Franz Wiese,AfD,Märkisch-Oderland IV,,https://de.wikipedia.org/wiki/Datei:16-03-09Franz-Wiese_RR26729.jpg,https://de.wikipedia.org/wiki/Franz_Wiese
Dietmar Woidke,SPD,Spree-Neiße I,,https://de.wikipedia.org/wiki/Datei:2017-03-19_Dietmar_Woidke_SPD_Parteitag_by_Olaf_Kosinsky-1.jpg,https://de.wikipedia.org/wiki/Dietmar_Woidke
Philip Zeschmann,BVB/FW,Landesliste,,https://de.wikipedia.org/wiki/Datei:Image_of_none.svg,https://de.wikipedia.org/wiki/Philip_Zeschmann
