Name,Fraktion,Wahlkreis,Kommentar,Bild,Wikipedia-URL
Stefan Klein,SPD,Salzgitter,,"https://de.wikipedia.org/wiki/Datei:Klein,_Stefan.jpg",https://de.wikipedia.org/wiki/Stefan_Klein_(Politiker)
Veronika Koch,CDU,Landesliste,,"https://de.wikipedia.org/wiki/Datei:Koch,_Veronika.jpg",https://de.wikipedia.org/wiki/Veronika_Koch_(Politikerin)
Horst Kortlang,FDP,Landesliste,,"https://de.wikipedia.org/wiki/Datei:Kortlang,_Horst.jpg",https://de.wikipedia.org/wiki/Horst_Kortlang
Dunja Kreiser,SPD,Wolfenbüttel-Nord,,"https://de.wikipedia.org/wiki/Datei:Dunja_Kreiser,_2017.png",https://de.wikipedia.org/wiki/Dunja_Kreiser
Deniz Kurku,SPD,Delmenhorst,,"https://de.wikipedia.org/wiki/Datei:Kurku,_Deniz.jpg",https://de.wikipedia.org/wiki/Deniz_Kurku
Clemens Lammerskitten,CDU,Landesliste,,"https://de.wikipedia.org/wiki/Datei:Lammerskitten,_Clemens.jpg",https://de.wikipedia.org/wiki/Clemens_Lammerskitten
Sebastian Lechner,CDU,Landesliste,,https://de.wikipedia.org/wiki/Datei:Sebastian_Lechner.jpg,https://de.wikipedia.org/wiki/Sebastian_Lechner
Silke Lesemann,SPD,Laatzen,,https://de.wikipedia.org/wiki/Datei:Dr._Silke_Lesemann_2017.jpg,https://de.wikipedia.org/wiki/Silke_Lesemann
Kerstin Liebelt,SPD,Springe,,"https://de.wikipedia.org/wiki/Datei:Liebelt,_Kerstin.jpg",https://de.wikipedia.org/wiki/Kerstin_Liebelt
Dörte Liebetruth,SPD,Verden,,"https://de.wikipedia.org/wiki/Datei:Liebetruth,_D%C3%B6rte.jpg",https://de.wikipedia.org/wiki/D%C3%B6rte_Liebetruth
Olaf Lies,SPD,Friesland,,https://de.wikipedia.org/wiki/Datei:Lies_Olaf_(2012).jpg,https://de.wikipedia.org/wiki/Olaf_Lies
Peer Lilienthal,fraktionslos,Landesliste,Auflösung der AfD-Fraktion am 29. September 2020[4],https://de.wikipedia.org/wiki/Datei:2018-02-28_AfD_Peer_Lilienthal_MdL-6229.jpg,https://de.wikipedia.org/wiki/Peer_Lilienthal
Helge Limburg,GRÜNE,Landesliste,,"https://de.wikipedia.org/wiki/Datei:Limburg,_Helge.jpg",https://de.wikipedia.org/wiki/Helge_Limburg
