Name,Fraktion,Wahlkreis,Kommentar,Bild,Wikipedia-URL
Nadine Hoffmann,AfD,Hildburghausen I – Schmalkalden-Meiningen III,,https://de.wikipedia.org/wiki/Datei:Image_of_none.svg,https://de.wikipedia.org/wiki/Nadine_Hoffmann
Denny Jankowski,AfD,Landesliste,,https://de.wikipedia.org/wiki/Datei:Image_of_none.svg,https://de.wikipedia.org/wiki/Denny_Jankowski
Ralf Kalich,LINKE,Landesliste,,https://de.wikipedia.org/wiki/Datei:Landtagsprojekt_Th%C3%BCringen_2016_Ralf_Kalich_IMG_0044_LR10_by_Stepro.jpg,https://de.wikipedia.org/wiki/Ralf_Kalich
Michael Kaufmann,AfD,Landesliste,Landtagsvizepräsident (ab 5. März 2020),https://de.wikipedia.org/wiki/Datei:Image_of_none.svg,https://de.wikipedia.org/wiki/Michael_Kaufmann_(Politiker)
Birgit Keller,LINKE,Nordhausen I,Landtagspräsidentin,https://de.wikipedia.org/wiki/Datei:2011_05_19_-_Landtagsprojekt_Erfurt_(0645).jpg,https://de.wikipedia.org/wiki/Birgit_Keller
Jörg Kellner,CDU,Sömmerda I – Gotha III,,https://de.wikipedia.org/wiki/Datei:Landtagsprojekt_Th%C3%BCringen_J%C3%B6rg_Kellner_by_Olaf_Kosinsky-3.jpg,https://de.wikipedia.org/wiki/J%C3%B6rg_Kellner
Thomas L. Kemmerich,FDP,Landesliste,Fraktionsvorsitzender,https://de.wikipedia.org/wiki/Datei:2011-05-18-landtagsprojekt-erfurt-063.jpg,https://de.wikipedia.org/wiki/Thomas_L._Kemmerich
Olaf Kießling,AfD,Ilm-Kreis II,,https://de.wikipedia.org/wiki/Datei:Olaf_Kie%C3%9Fling.jpg,https://de.wikipedia.org/wiki/Olaf_Kie%C3%9Fling
Cornelia Klisch,SPD,Landesliste,,"https://de.wikipedia.org/wiki/Datei:2020-03-04_Th%C3%BCringer_Landtag,_erneute_Wahl_des_Ministerpr%C3%A4sidenten_1DX_2799_by_Stepro.jpg",https://de.wikipedia.org/wiki/Cornelia_Klisch
Tosca Kniese,AfD,Landesliste,,https://de.wikipedia.org/wiki/Datei:Image_of_none.svg,https://de.wikipedia.org/wiki/Tosca_Kniese
Thadäus König,CDU,Eichsfeld I,,https://de.wikipedia.org/wiki/Datei:Image_of_none.svg,https://de.wikipedia.org/wiki/Thad%C3%A4us_K%C3%B6nig
Katharina König-Preuss,LINKE,Landesliste,,https://de.wikipedia.org/wiki/Datei:Katharina_K%C3%B6nig_DSC_345.jpg,https://de.wikipedia.org/wiki/Katharina_K%C3%B6nig-Preuss
Knut Korschewsky,LINKE,Landesliste,,"https://de.wikipedia.org/wiki/Datei:Knut_Korschewsky,_variante_b.jpg",https://de.wikipedia.org/wiki/Knut_Korschewsky
Maik Kowalleck,CDU,Saalfeld-Rudolstadt II,,https://de.wikipedia.org/wiki/Datei:2011_05_18_-_Landtagsprojekt_Erfurt_(0303)b.jpg,https://de.wikipedia.org/wiki/Maik_Kowalleck
Dieter Laudenbach,AfD,Landesliste,,https://de.wikipedia.org/wiki/Datei:Image_of_none.svg,https://de.wikipedia.org/wiki/Dieter_Laudenbach
Wolfgang Lauerwald,AfD,Gera II,,https://de.wikipedia.org/wiki/Datei:Image_of_none.svg,https://de.wikipedia.org/wiki/Wolfgang_Lauerwald
Diana Lehmann,SPD,Landesliste,,https://de.wikipedia.org/wiki/Datei:Landtagsprojekt_Th%C3%BCringen_2016_Diana_Lehmann_IMG_9847_LR10_by_Stepro.jpg,https://de.wikipedia.org/wiki/Diana_Lehmann
Lutz Liebscher,SPD,Landesliste,,https://de.wikipedia.org/wiki/Datei:Image_of_none.svg,https://de.wikipedia.org/wiki/Lutz_Liebscher
Ute Lukasch,LINKE,Landesliste,,https://de.wikipedia.org/wiki/Datei:Landtagsprojekt_Th%C3%BCringen_2016_Ute_Lukasch_IMG_9936_LR10_by_Stepro.jpg,https://de.wikipedia.org/wiki/Ute_Lukasch
Gudrun Lukin,LINKE,Jena II,,https://de.wikipedia.org/wiki/Datei:Gudrun_Lukin.jpg,https://de.wikipedia.org/wiki/Gudrun_Lukin
Marcus Malsch,CDU,Wartburgkreis III,,https://de.wikipedia.org/wiki/Datei:Landtagsprojekt_Th%C3%BCringen_2016_Marcus_Malsch_IMG_9958_LR10_by_Stepro.jpg,https://de.wikipedia.org/wiki/Marcus_Malsch
Iris Martin-Gehl,LINKE,Landesliste,am 14. Juli 2020 nachgerückt für Heike Werner,https://de.wikipedia.org/wiki/Datei:Landtagsprojekt_Th%C3%BCringen_2016_Iris_Martin-Gehl_IMG_9805_LR10_by_Stepro.jpg,https://de.wikipedia.org/wiki/Iris_Martin-Gehl
Dorothea Marx,SPD,Landesliste,Landtagsvizepräsidentin,https://de.wikipedia.org/wiki/Datei:Landtagsprojekt_Th%C3%BCringen_2016_Dorothea_Marx_IMG_9992_LR10_by_Stepro.jpg,https://de.wikipedia.org/wiki/Dorothea_Marx
Katja Maurer,LINKE,Landesliste,,"https://de.wikipedia.org/wiki/Datei:2020-02-05_Th%C3%BCringer_Landtag,_Wahl_des_Ministerpr%C3%A4sidenten_1DX_2948_by_Stepro.jpg",https://de.wikipedia.org/wiki/Katja_Maurer
Beate Meißner,CDU,Sonneberg I,,https://de.wikipedia.org/wiki/Datei:Beate_Mei%C3%9Fner_(2017).jpg,https://de.wikipedia.org/wiki/Beate_Mei%C3%9Fner
Janine Merz,SPD,Landesliste,am 1. Juni 2020 nachgerückt für Heike Taubert,https://de.wikipedia.org/wiki/Datei:Image_of_none.svg,https://de.wikipedia.org/wiki/Janine_Merz
Katja Mitteldorf,LINKE,Nordhausen II,,https://de.wikipedia.org/wiki/Datei:Landtagsprojekt_Th%C3%BCringen_2016_Katja_Mitteldorf_IMG_9930_LR10_by_Stepro.jpg,https://de.wikipedia.org/wiki/Katja_Mitteldorf
Denny Möller,SPD,Landesliste,am 1. Juli 2020 nachgerückt für Georg Maier,https://de.wikipedia.org/wiki/Datei:Image_of_none.svg,https://de.wikipedia.org/wiki/Denny_M%C3%B6ller
Mike Mohring,CDU,Weimarer Land I – Saalfeld-Rudolstadt III,Fraktionsvorsitzender (bis 2. März 2020),https://de.wikipedia.org/wiki/Datei:Bild_MM_1.jpg,https://de.wikipedia.org/wiki/Mike_Mohring
Stefan Möller,AfD,Landesliste,,https://de.wikipedia.org/wiki/Datei:Stefan_M%C3%B6ller_(2018_im_Landtag).jpg,https://de.wikipedia.org/wiki/Stefan_M%C3%B6ller
Robert-Martin Montag,FDP,Landesliste,,https://de.wikipedia.org/wiki/Datei:Robert-Martin_Montag_2019_01.jpg,https://de.wikipedia.org/wiki/Robert-Martin_Montag
Ringo Mühlmann,AfD,Landesliste,,https://de.wikipedia.org/wiki/Datei:Image_of_none.svg,https://de.wikipedia.org/wiki/Ringo_M%C3%BChlmann
