Name,Fraktion,Wahlkreis,Kommentar,Bild,Wikipedia-URL
Martin Buschmann,Parteilos,Bundesgebiet,Gewählt für die Tierschutzpartei und anschließend Mitglied der GUE-NGL-Fraktion. Trat am 28. Januar 2020 aus der Fraktion und am 29. Januar 2020 aus der Partei aus.[1],https://de.wikipedia.org/wiki/Datei:Martin_Buschmann_(48908325978)_(cropped).jpg,https://de.wikipedia.org/wiki/Martin_Buschmann_(Politiker)
Reinhard Bütikofer,GRÜNE,Bundesgebiet,,"https://de.wikipedia.org/wiki/Datei:Reinhard_B%C3%BCtikofer_-_Die_Gr%C3%BCnen,_Juni_2009-cropped.jpg",https://de.wikipedia.org/wiki/Reinhard_B%C3%BCtikofer
Daniel Caspary,CDU,Baden-Württemberg,,https://de.wikipedia.org/wiki/Datei:Daniel_Caspary_-_Wiki_Loves_Parliament_-_2014_-_P1760676.jpg,https://de.wikipedia.org/wiki/Daniel_Caspary
Anna Cavazzini,GRÜNE,Bundesgebiet,,https://de.wikipedia.org/wiki/Datei:Anna_Cavazzini_2019_(3).JPG,https://de.wikipedia.org/wiki/Anna_Cavazzini
Viola von Cramon-Taubadel,GRÜNE,Bundesgebiet,,https://de.wikipedia.org/wiki/Datei:Flickr_-_boellstiftung_-_Forum_1_(2).jpg,https://de.wikipedia.org/wiki/Viola_von_Cramon-Taubadel
Özlem Alev Demirel,LINKE,Bundesgebiet,,https://de.wikipedia.org/wiki/Datei:2017-05-04-WDR_Wahlarena-1401.jpg,https://de.wikipedia.org/wiki/%C3%96zlem_Demirel
Anna Deparnay-Grunenberg,GRÜNE,Bundesgebiet,,https://de.wikipedia.org/wiki/Datei:Anna_Deparnay-Grunenberg_.jpg,https://de.wikipedia.org/wiki/Anna_Deparnay-Grunenberg
Christian Doleschal,CSU,Bayern,,https://de.wikipedia.org/wiki/Datei:20190528_doleschal_christian_de_15_resized_xl.jpg,https://de.wikipedia.org/wiki/Christian_Doleschal
Lena Düpont,CDU,Niedersachsen,,https://de.wikipedia.org/wiki/Datei:Silver_-_replace_this_image_female.svg,https://de.wikipedia.org/wiki/Lena_D%C3%BCpont
Jan Christian Ehler,CDU,Brandenburg,,https://de.wikipedia.org/wiki/Datei:Christian_Ehler.jpg,https://de.wikipedia.org/wiki/Jan_Christian_Ehler
