Name,Fraktion,Wahlkreis,Kommentar,Bild,Wikipedia-URL
Jasmina Abo-El-Hemam Heritani,SPD,"Bremen, Personenwahl",,"https://de.wikipedia.org/wiki/Datei:Heritani,_Jasmina-1.jpg",https://de.wikipedia.org/wiki/Jasmina_Heritani
Hauke Hilz,FDP,"Bremerhaven, Listenwahl",nur Landtag,"https://de.wikipedia.org/wiki/Datei:Hilz,_Hauke-1.jpg",https://de.wikipedia.org/wiki/Hauke_Hilz
Bettina Hornhues,CDU,"Bremen, Listenwahl",,"https://de.wikipedia.org/wiki/Datei:Hornhues,_Bettina-1.jpg",https://de.wikipedia.org/wiki/Bettina_Hornhues
Christopher Hupe,GRÜNE,"Bremen, Listenwahl",,"https://de.wikipedia.org/wiki/Datei:Hupe,_Christopher-1.jpg",https://de.wikipedia.org/wiki/Christopher_Hupe
Frank Imhoff,CDU,"Bremen, Personenwahl",Präsident der Bürgerschaft,"https://de.wikipedia.org/wiki/Datei:Imhoff,_Frank.jpg",https://de.wikipedia.org/wiki/Frank_Imhoff
Nelson Janßen,LINKE,"Bremerhaven, Listenwahl","Fraktionsvorsitzender der Linken, nur Landtag","https://de.wikipedia.org/wiki/Datei:Jan%C3%9Fen,_Nelson-9284.jpg",https://de.wikipedia.org/wiki/Nelson_Jan%C3%9Fen
Thomas Jürgewitz,AfD,"Bremerhaven, Listenwahl",nur Landtag; seit 1. September 2019 fraktionslos,https://de.wikipedia.org/wiki/Datei:Silver_-_replace_this_image_male.svg,https://de.wikipedia.org/wiki/Thomas_J%C3%BCrgewitz
Michael Keller,CDU,"Bremen, Listenwahl",,"https://de.wikipedia.org/wiki/Datei:Keller,_Michael-1.jpg","https://de.wikipedia.org/wiki/Michael_Keller_(Politiker,_1971)"
Mazlum Koc,LINKE,"Bremer, Listenwahl",,"https://de.wikipedia.org/wiki/Datei:Koc,_Mazlum-1.jpg",https://de.wikipedia.org/wiki/Mazlum_Koc
Petra Krümpfer,SPD,"Bremen, Listenwahl",,"https://de.wikipedia.org/wiki/Datei:Kr%C3%BCmpfer,_Petra-1.jpg",https://de.wikipedia.org/wiki/Petra_Kr%C3%BCmpfer
Kevin Lenkeit,SPD,"Bremen, Listenwahl",,https://de.wikipedia.org/wiki/Datei:Kevin_Lenkeit.jpg,https://de.wikipedia.org/wiki/Kevin_Lenkeit
Sofia Leonidakis,LINKE,"Bremen, Personenwahl",Fraktionsvorsitzende der Linken,"https://de.wikipedia.org/wiki/Datei:Leonidakis,_Sophia-9483.jpg",https://de.wikipedia.org/wiki/Sofia_Leonidakis
Marco Lübke,CDU,"Bremen, Personenwahl",,"https://de.wikipedia.org/wiki/Datei:L%C3%BCbke,_Marco-9055.jpg",https://de.wikipedia.org/wiki/Marco_L%C3%BCbke
Frank Magnitz,AfD,"Bremen, Personenwahl","seit 1. September 2019 ""Gruppe Magnitz, Runge, Felgenträger""",https://de.wikipedia.org/wiki/Datei:2019-05-26_Wahlabend_Bremen_by_Sandro_Halank%E2%80%93010.jpg,https://de.wikipedia.org/wiki/Frank_Magnitz
Carsten Meyer-Heder,CDU,"Bremen, Personenwahl",,"https://de.wikipedia.org/wiki/Datei:Meyer-Heder,_Carsten-2.jpg",https://de.wikipedia.org/wiki/Carsten_Meyer-Heder
Martin Michalik,CDU,,nachgerückt für den vor dem Wahltag verstorbenen Jörg Kastendiek,"https://de.wikipedia.org/wiki/Datei:Michalik,_Martin-1.jpg",https://de.wikipedia.org/wiki/Martin_Michalik
Henrike Müller,GRÜNE,"Bremen, Listenwahl",,https://de.wikipedia.org/wiki/Datei:Silver_-_replace_this_image_female.svg,https://de.wikipedia.org/wiki/Henrike_M%C3%BCller
Maurice Müller,GRÜNE,"Bremerhaven, Listenwahl",nur Landtag,"https://de.wikipedia.org/wiki/Datei:M%C3%BCller,_Maurice-1.jpg",https://de.wikipedia.org/wiki/Maurice_M%C3%BCller_(Politiker)
Silvia Neumeyer,CDU,"Bremen, Listenwahl",,"https://de.wikipedia.org/wiki/Datei:Neumeyer,_Silvia-1.jpg",https://de.wikipedia.org/wiki/Silvia_Neumeyer
Ilona Osterkamp-Weber,GRÜNE,"Bremen, Listenwahl",,https://de.wikipedia.org/wiki/Datei:Silver_-_replace_this_image_female.svg,https://de.wikipedia.org/wiki/Ilona_Osterkamp-Weber
Mustafa Öztürk,GRÜNE,"Bremerhaven,","Schriftführer der Bürgerschaft, nur Landtag",https://de.wikipedia.org/wiki/Datei:%C3%96zt%C3%BCrk;_Mustafa-9417.jpg,https://de.wikipedia.org/wiki/Mustafa_%C3%96zt%C3%BCrk_(Politiker)
Birgitt Pfeiffer,SPD,"Bremen, Listenwahl",,"https://de.wikipedia.org/wiki/Datei:Pfeiffer,_Birgitt.jpg",https://de.wikipedia.org/wiki/Birgitt_Pfeiffer
Thomas Pörschke,GRÜNE,"Bremer, Listenwahl",,"https://de.wikipedia.org/wiki/Datei:P%C3%B6rschke,_Thomas-1.jpg",https://de.wikipedia.org/wiki/Thomas_P%C3%B6rschke
Eva Quante-Brandt,SPD,"Bremen, Personenwahl",,"https://de.wikipedia.org/wiki/Datei:Quante-Brandt,_Eva-9436.jpg",https://de.wikipedia.org/wiki/Eva_Quante-Brandt
Thorsten Raschen,CDU,"Bremerhaven, Personenwahl",nur Landtag,"https://de.wikipedia.org/wiki/Datei:Raschen,_Thorsten-1.jpg",https://de.wikipedia.org/wiki/Thorsten_Raschen
Ute Reimers-Bruns,SPD,"Bremen, Listenwahl",Schriftführerin der Bürgerschaft,"https://de.wikipedia.org/wiki/Datei:Reimers-Bruns,_Ute-1.jpg",https://de.wikipedia.org/wiki/Ute_Reimers-Bruns
Claas Rohmeyer,CDU,"Bremen, Listenwahl",,"https://de.wikipedia.org/wiki/Datei:Rohmeyer,_Claas-1.jpg",https://de.wikipedia.org/wiki/Claas_Rohmeyer
Thomas Röwekamp,CDU,"Bremen, Personenwahl",CDU-Fraktionsvorsitzender,"https://de.wikipedia.org/wiki/Datei:2014-07-16_-_R%C3%B6wekamp,_Thomas_MdBB_-_4173.jpg",https://de.wikipedia.org/wiki/Thomas_R%C3%B6wekamp
Mark Runge,AfD,"Bremen, Listenwahl","seit 1. September 2019 ""Gruppe Magnitz, Runge, Felgenträger""","https://de.wikipedia.org/wiki/Datei:Runge,_Mark-1.jpg",https://de.wikipedia.org/wiki/Mark_Runge
Klaus-Rainer Rupp,LINKE,"Bremen, Listenwahl",,"https://de.wikipedia.org/wiki/Datei:Rupp,_Klaus_Rainer-9574.jpg",https://de.wikipedia.org/wiki/Klaus-Rainer_Rupp
Jan Saffe,GRÜNE,"Bremen, Listenwahl",,https://de.wikipedia.org/wiki/Datei:Jan_Saffe-4585.jpg,https://de.wikipedia.org/wiki/Jan_Saffe
Ralph Saxe,GRÜNE,"Bremen, Listenwahl",,"https://de.wikipedia.org/wiki/Datei:Saxe,_Ralph-9160.jpg",https://de.wikipedia.org/wiki/Ralph_Saxe
Thore Schäck,FDP,"Bremen, Listenwahl",,https://de.wikipedia.org/wiki/Datei:Silver_-_replace_this_image_male.svg,https://de.wikipedia.org/wiki/Thore_Sch%C3%A4ck
Anja Schiemann,SPD,"Bremen, Personenwahl",,https://de.wikipedia.org/wiki/Datei:Anja_Schiemann.jpg,https://de.wikipedia.org/wiki/Anja_Schiemann_(Politikerin)
Christine Schnittker,CDU,"Bremerhaven, Personenwahl","Schriftführerin der Bürgerschaft, nur Landtag","https://de.wikipedia.org/wiki/Datei:Schnittker,_Christine-2.jpg",https://de.wikipedia.org/wiki/Christine_Schnittker
Ralf Schumann,LINKE,"Bremen, Listenwahl",,"https://de.wikipedia.org/wiki/Datei:Schumann,_Ralf-1.jpg",https://de.wikipedia.org/wiki/Ralf_Schumann_(Politiker)
Mehmet Ali Seyrek,SPD,"Bremen, Personenwahl",,https://de.wikipedia.org/wiki/Datei:Mehmet_Ali_Seyrek_2019.jpg,https://de.wikipedia.org/wiki/Mehmet_Ali_Seyrek
Carsten Sieling,SPD,"Bremen, Personenwahl",,https://de.wikipedia.org/wiki/Datei:B%C3%BCrgermeister_Dr._Carsten_Sieling.jpg,https://de.wikipedia.org/wiki/Carsten_Sieling
Volker Stahmann,SPD,"Bremen, Listenwahl",,"https://de.wikipedia.org/wiki/Datei:Stahmann,_Volker-1.jpg",https://de.wikipedia.org/wiki/Volker_Stahmann
Heiko Strohmann,CDU,"Bremen, Listenwahl",,"https://de.wikipedia.org/wiki/Datei:Strohmann,_Heiko-1.jpg",https://de.wikipedia.org/wiki/Heiko_Strohmann
Miriam Strunge,LINKE,"Bremen, Listenwahl",,"https://de.wikipedia.org/wiki/Datei:Strunge,_Miriam-.jpg",https://de.wikipedia.org/wiki/Miriam_Strunge
Ingo Tebje,LINKE,"Bremen, Listenwahl",,"https://de.wikipedia.org/wiki/Datei:Tebje,_Ingo-1.jpg",https://de.wikipedia.org/wiki/Ingo_Tebje
Maja Tegeler,LINKE,"Bremen, Listenwahl",,"https://de.wikipedia.org/wiki/Datei:Tegeler,_Maja-1.jpg",https://de.wikipedia.org/wiki/Maja_Tegeler
Jan Timke,BIW,"Bremerhaven, Personenwahl",nur Landtag,"https://de.wikipedia.org/wiki/Datei:Timke,_Jan-8815.jpg",https://de.wikipedia.org/wiki/Jan_Timke
Muhammet Tokmak,SPD,"Bremen, Personenwahl",Nachrücker,"https://de.wikipedia.org/wiki/Datei:Tokmak,_Muhammet-1.jpg",https://de.wikipedia.org/wiki/Muhammet_Tokmak
Valentina Tuchel,SPD,"Bremen, Listenwahl",Nachrückerin 2019,https://de.wikipedia.org/wiki/Datei:20140716_Valentina_Tuchel_SPD_Madonius-2.jpg,https://de.wikipedia.org/wiki/Valentina_Tuchel
Cindi Tuncel,LINKE,"Bremen, Personenwahl",Schriftführer der Bürgerschaft,"https://de.wikipedia.org/wiki/Datei:Tuncel,_Cindi-1.jpg",https://de.wikipedia.org/wiki/Cindi_Tuncel
Falk-Constantin Wagner,SPD,"Bremen, Listenwahl",,"https://de.wikipedia.org/wiki/Datei:Wagner,_Falk-Constantin-1.jpg",https://de.wikipedia.org/wiki/Falk-Constantin_Wagner
Kai-Lena Wargalla,GRÜNE,"Bremen, Personenwahl",,"https://de.wikipedia.org/wiki/Datei:Wargalla,_Kai-Lena-1.jpg",https://de.wikipedia.org/wiki/Kai_Wargalla
Christoph Weiss,CDU,"Bremen, Personenwahl",,"https://de.wikipedia.org/wiki/Datei:Weiss,_Christoph-1.jpg",https://de.wikipedia.org/wiki/Christoph_Weiss_(Politiker)
Holger Welt,SPD,"Bremerhaven, Personenwahl",nur Landtag,"https://de.wikipedia.org/wiki/Datei:Welt,_Holger-1.jpg",https://de.wikipedia.org/wiki/Holger_Welt
Lencke Wischhusen,FDP,"Bremen, Personenwahl",FDP-Fraktionsvorsitzende,"https://de.wikipedia.org/wiki/Datei:Steiner,_Lencke-9209.jpg",https://de.wikipedia.org/wiki/Lencke_Wischhusen
Oğuzhan Yazıcı,CDU,"Bremen, Personenwahl",,"https://de.wikipedia.org/wiki/Datei:Yazici,_Oguzhan-1.jpg",https://de.wikipedia.org/wiki/O%C4%9Fuzhan_Yaz%C4%B1c%C4%B1
Jörg Zager,SPD,"Bremerhaven, Listenwahl","Schriftführer der Bürgerschaft, nur Landtag","https://de.wikipedia.org/wiki/Datei:Zager,_J%C3%B6rg-1.jpg",https://de.wikipedia.org/wiki/J%C3%B6rg_Zager
Olaf Zimmer,LINKE,"Bremer, Listenwahl",,"https://de.wikipedia.org/wiki/Datei:Zimmer,_Olaf-1.jpg",https://de.wikipedia.org/wiki/Olaf_Zimmer
