Name,Fraktion,Wahlkreis,Kommentar,Bild,Wikipedia-URL
Hardy Güssau,CDU,04 Stendal,Landtagspräsident (bis August 2016),https://de.wikipedia.org/wiki/Datei:2012-12-13_-_Hardy_Peter_G%C3%BCssau_MdL_DE-ST_-_1132.jpg,https://de.wikipedia.org/wiki/Hardy_G%C3%BCssau
Uwe Harms,CDU,02 Gardelegen-Klötze,,https://de.wikipedia.org/wiki/Datei:2018-05-24_Abgeordnete(r)_des_Landtags_von_Sachsen-Anhalt_IMG_6116_LR10_by_Stepro.jpg,https://de.wikipedia.org/wiki/Uwe_Harms
Reiner Haseloff,CDU,27 Dessau-Roßlau-Wittenberg,,https://de.wikipedia.org/wiki/Datei:Reiner_Haseloff_(Martin_Rulsch)_09.jpg,https://de.wikipedia.org/wiki/Reiner_Haseloff
Kristin Heiß,LINKE,Landesliste,,https://de.wikipedia.org/wiki/Datei:Kristin_Heiss_2016.jpg,https://de.wikipedia.org/wiki/Kristin_Hei%C3%9F
Guido Henke,Linke,Landesliste,am 6. November 2017 nachgerückt für Birke Bull-Bischoff[10],https://de.wikipedia.org/wiki/Datei:2018-05-24_Abgeordnete(r)_des_Landtags_von_Sachsen-Anhalt_IMG_5856_LR10_by_Stepro.jpg,https://de.wikipedia.org/wiki/Guido_Henke
Guido Heuer,CDU,20 Wanzleben,,https://de.wikipedia.org/wiki/Datei:Image_of_none.svg,https://de.wikipedia.org/wiki/Guido_Heuer
Doreen Hildebrandt,LINKE,Landesliste,,https://de.wikipedia.org/wiki/Datei:2018-05-24_Abgeordnete(r)_des_Landtags_von_Sachsen-Anhalt_IMG_5797_LR10_by_Stepro.jpg,https://de.wikipedia.org/wiki/Doreen_Hildebrandt
Monika Hohmann,LINKE,Landesliste,,https://de.wikipedia.org/wiki/Datei:2018-05-24_Abgeordnete(r)_des_Landtags_von_Sachsen-Anhalt_IMG_5802_LR10_by_Stepro.jpg,https://de.wikipedia.org/wiki/Monika_Hohmann_(Politikerin)
Andreas Höppner,LINKE,Landesliste,,https://de.wikipedia.org/wiki/Datei:2018-05-24_Abgeordnete(r)_des_Landtags_von_Sachsen-Anhalt_IMG_6002_LR10_by_Stepro.jpg,https://de.wikipedia.org/wiki/Andreas_H%C3%B6ppner
Thomas Höse,AfD,Landesliste,,https://de.wikipedia.org/wiki/Datei:Image_of_none.svg,https://de.wikipedia.org/wiki/Thomas_H%C3%B6se
Holger Hövelmann,SPD,Landesliste,,https://de.wikipedia.org/wiki/Datei:2012-12-13_-_Holger_H%C3%B6velmann_MdL_DE-ST_-_1547.jpg,https://de.wikipedia.org/wiki/Holger_H%C3%B6velmann
Eduard Jantos,CDU,Landesliste,am 28. Juni 2018 nachgerückt für Ralf Geisthardt[11],https://de.wikipedia.org/wiki/Datei:Eduard_Jantos_(Martin_Rulsch)_2.jpg,https://de.wikipedia.org/wiki/Eduard_Jantos
Thomas Keindorf,CDU,38 Halle IV,,https://de.wikipedia.org/wiki/Datei:2012-12-13_-_Thomas_Keindorf_MdL_DE-ST_-_1238.jpg,https://de.wikipedia.org/wiki/Thomas_Keindorf
Oliver Kirchner,AfD,10 Magdeburg I,,https://de.wikipedia.org/wiki/Datei:Image_of_none.svg,https://de.wikipedia.org/wiki/Oliver_Kirchner
Swen Knöchel,LINKE,Landesliste,,https://de.wikipedia.org/wiki/Datei:2018-05-24_Abgeordnete(r)_des_Landtags_von_Sachsen-Anhalt_IMG_5842_LR10_by_Stepro.jpg,https://de.wikipedia.org/wiki/Swen_Kn%C3%B6chel
Hagen Kohl,AfD,Landesliste,,https://de.wikipedia.org/wiki/Datei:Image_of_none.svg,https://de.wikipedia.org/wiki/Hagen_Kohl
Angela Kolb-Janssen,SPD,Landesliste,,https://de.wikipedia.org/wiki/Datei:2018-05-24_Abgeordnete(r)_des_Landtags_von_Sachsen-Anhalt_IMG_5892_LR10_by_Stepro.jpg,https://de.wikipedia.org/wiki/Angela_Kolb-Janssen
Jens Kolze,CDU,Landesliste,am 1. Juni 2016 nachgerückt für Gunnar Schellenberger[12],https://de.wikipedia.org/wiki/Datei:2018-05-24_Abgeordnete(r)_des_Landtags_von_Sachsen-Anhalt_IMG_6099_LR10_by_Stepro.jpg,https://de.wikipedia.org/wiki/Jens_Kolze
Dietmar Krause,CDU,23 Zerbst,,https://de.wikipedia.org/wiki/Datei:2018-05-24_Abgeordnete(r)_des_Landtags_von_Sachsen-Anhalt_IMG_6134_LR10_by_Stepro.jpg,https://de.wikipedia.org/wiki/Dietmar_Krause
Tobias Krull,CDU,11 Magdeburg II,,,https://de.wikipedia.org/wiki/Tobias_Krull
Markus Kurze,CDU,06 Burg,,"https://de.wikipedia.org/wiki/Datei:KAS-Kurze,_Markus-Bild-38702-1.jpg",https://de.wikipedia.org/wiki/Markus_Kurze
Hendrik Lange,LINKE,Landesliste,,https://de.wikipedia.org/wiki/Datei:2018-05-24_Abgeordnete(r)_des_Landtags_von_Sachsen-Anhalt_IMG_5849_LR10_by_Stepro.jpg,https://de.wikipedia.org/wiki/Hendrik_Lange_(Politiker)
Mario Lehmann,AfD,Landesliste,,https://de.wikipedia.org/wiki/Datei:Image_of_none.svg,https://de.wikipedia.org/wiki/Mario_Lehmann
Harry Lienau,CDU,Landesliste,am 1. August 2019 nachgerückt für Florian Philipp[13],https://de.wikipedia.org/wiki/Datei:Image_of_none.svg,https://de.wikipedia.org/wiki/Harry_Lienau
Matthias Lieschke,AfD,Landesliste,,https://de.wikipedia.org/wiki/Datei:Image_of_none.svg,https://de.wikipedia.org/wiki/Matthias_Lieschke
Thomas Lippmann,LINKE,Landesliste,,https://de.wikipedia.org/wiki/Datei:2018-05-24_Abgeordnete(r)_des_Landtags_von_Sachsen-Anhalt_IMG_5987_LR10_by_Stepro.jpg,https://de.wikipedia.org/wiki/Thomas_Lippmann
Hannes Loth,AfD,Landesliste,,https://de.wikipedia.org/wiki/Datei:Image_of_none.svg,https://de.wikipedia.org/wiki/Hannes_Loth
Cornelia Lüddemann,GRÜNE,Landesliste,,https://de.wikipedia.org/wiki/Datei:2018-05-24_Abgeordnete(r)_des_Landtags_von_Sachsen-Anhalt_IMG_5964_LR10_by_Stepro.jpg,https://de.wikipedia.org/wiki/Cornelia_L%C3%BCddemann
Olaf Meister,GRÜNE,Landesliste,,https://de.wikipedia.org/wiki/Datei:Olaf_Meister_MdL.jpg,https://de.wikipedia.org/wiki/Olaf_Meister
Willi Mittelstädt,AfD,39 Merseburg,Landtagsvizepräsident (ab September 2016),https://de.wikipedia.org/wiki/Datei:Image_of_none.svg,https://de.wikipedia.org/wiki/Willi_Mittelst%C3%A4dt
Ronald Mormann,SPD,Landesliste,am 3. November 2017 nachgerückt für Katrin Budde[14],https://de.wikipedia.org/wiki/Datei:2012-12-13_-_Ronald_Mormann_MdL_DE-ST_-_1581.jpg,https://de.wikipedia.org/wiki/Ronald_Mormann
Volker Olenicak,AfD,29 Bitterfeld,,https://de.wikipedia.org/wiki/Datei:Image_of_none.svg,https://de.wikipedia.org/wiki/Volker_Olenicak
Katja Pähle,SPD,Landesliste,,https://de.wikipedia.org/wiki/Datei:Katja_P%C3%A4hle_2435.jpg,https://de.wikipedia.org/wiki/Katja_P%C3%A4hle
André Poggenburg,fraktionslos,41 Zeitz,"am 10. Januar 2019 aus der AfD[15] und am 22. Januar 2019 aus der AfD-Fraktion ausgetreten,[16] von Januar bis August 2019 ADPM-Mitglied",https://de.wikipedia.org/wiki/Datei:Andr%C3%A9_Poggenburg_in_Hannover_2015-11_(crop).jpg,https://de.wikipedia.org/wiki/Andr%C3%A9_Poggenburg
Henriette Quade,LINKE,Landesliste,,https://de.wikipedia.org/wiki/Datei:2018-05-24_Abgeordnete(r)_des_Landtags_von_Sachsen-Anhalt_IMG_5870_LR10_by_Stepro.jpg,https://de.wikipedia.org/wiki/Henriette_Quade
Detlef Radke,CDU,05 Genthin,,https://de.wikipedia.org/wiki/Datei:Image_of_none.svg,"https://de.wikipedia.org/wiki/Detlef_Radke_(Politiker,_1956)"
Alexander Raue,AfD,35 Halle I,,https://de.wikipedia.org/wiki/Datei:Image_of_none.svg,https://de.wikipedia.org/wiki/Alexander_Raue
Daniel Rausch,AfD,Landesliste,Landtagsvizepräsident (bis Juni 2016),https://de.wikipedia.org/wiki/Datei:Image_of_none.svg,https://de.wikipedia.org/wiki/Daniel_Rausch
Tobias Rausch,AfD,Landesliste,,https://de.wikipedia.org/wiki/Datei:Image_of_none.svg,https://de.wikipedia.org/wiki/Tobias_Rausch_(Politiker)
Daniel Roi,AfD,28 Wolfen,,https://de.wikipedia.org/wiki/Datei:Image_of_none.svg,https://de.wikipedia.org/wiki/Daniel_Roi
Sarah Sauermann,fraktionslos,21 Bernburg,am 28. Mai 2017 aus der AfD-Fraktion ausgetreten[17],https://de.wikipedia.org/wiki/Datei:Image_of_none.svg,https://de.wikipedia.org/wiki/Sarah_Sauermann
Andreas Schachtschneider,CDU,Landesliste,am 11. Januar 2021 nachgerückt für Daniel Szarata[18],https://de.wikipedia.org/wiki/Datei:Image_of_none.svg,https://de.wikipedia.org/wiki/Andreas_Schachtschneider
Frank Scheurell,CDU,24 Wittenberg,,https://de.wikipedia.org/wiki/Datei:2018-05-24_Abgeordnete(r)_des_Landtags_von_Sachsen-Anhalt_IMG_6106_LR10_by_Stepro.jpg,https://de.wikipedia.org/wiki/Frank_Scheurell
Silke Schindler,SPD,Landesliste,,https://de.wikipedia.org/wiki/Datei:2018-05-24_Abgeordnete(r)_des_Landtags_von_Sachsen-Anhalt_IMG_5806_LR10_by_Stepro.jpg,https://de.wikipedia.org/wiki/Silke_Schindler
Andreas Schmidt,SPD,Landesliste,,https://de.wikipedia.org/wiki/Datei:2018-05-24_Abgeordnete(r)_des_Landtags_von_Sachsen-Anhalt_IMG_5818_LR10_by_Stepro.jpg,"https://de.wikipedia.org/wiki/Andreas_Schmidt_(Politiker,_1970)"
Jan Wenzel Schmidt,AfD,Landesliste,,https://de.wikipedia.org/wiki/Datei:Image_of_none.svg,https://de.wikipedia.org/wiki/Jan_Wenzel_Schmidt
André Schröder,CDU,Landesliste,,https://de.wikipedia.org/wiki/Datei:2012-12-13_-_Andr%C3%A9_Schr%C3%B6der_MdL_DE-ST_-_1346.jpg,https://de.wikipedia.org/wiki/Andr%C3%A9_Schr%C3%B6der
Chris Schulenburg,CDU,03 Havelberg-Osterburg,,https://de.wikipedia.org/wiki/Datei:2018-05-24_Chris_Schulenburg-9396.jpg,https://de.wikipedia.org/wiki/Chris_Schulenburg
