"uuid","category","group","Name","Fraktion","Wahlkreis","Kommentar","Bild","Wikipedia.URL","Geschlecht","Twitter_screen_name","Twitter_id","last_modified_time","last_modified_user","modified_at","modified_by","tags"
"39c91b75-05c8-49e6-a5aa-3029904aed1a","Parlamentarier","Abgeordnetenhaus von Berlin","Dennis Buchner","SPD","Pankow 4","","https://de.wikipedia.org/wiki/Datei:Dennis_Buchner,_SPD_(Martin_Rulsch)_2017-11-16_2.jpg","https://de.wikipedia.org/wiki/Dennis_Buchner","männlich","Dennis_Buchner",221767923,2021-02-23 20:23:58,"grenwi",2021-02-23 20:38:11,"admin",""
"4f7688c0-c614-4d47-b32d-60af9d8d00c5","Parlamentarier","Abgeordnetenhaus von Berlin","Marianne Burkert-Eulitz","GRÜNE","Friedrichshain-Kreuzberg 2","","https://de.wikipedia.org/wiki/Datei:AGH_Berlin_10-2013_img31_Marianne_Burkert-Eulitz.jpg","https://de.wikipedia.org/wiki/Marianne_Burkert-Eulitz","weiblich","BurkertEulitz",861463944,2021-02-23 20:23:58,"grenwi",2021-02-23 20:38:11,"admin",""
"9a43768f-f060-48ca-a3b9-9e97e7f71b8e","Parlamentarier","Abgeordnetenhaus von Berlin","Derya Çaglar","SPD","Neukölln 4","","https://de.wikipedia.org/wiki/Datei:Derya_%C3%87a%C4%9Flar,_SPD_(Martin_Rulsch)_2017-11-16.jpg","https://de.wikipedia.org/wiki/Derya_%C3%87a%C4%9Flar",NA,NA,NA,NA,NA,2021-02-23 20:38:11,"admin",""
"121ee293-4f8e-4bc5-97bd-090a43a4f5f4","Parlamentarier","Abgeordnetenhaus von Berlin","Mario Czaja","CDU","Marzahn-Hellersdorf 5","","https://de.wikipedia.org/wiki/Datei:2017-11-16_Mario_Czaja_by_Sandro_Halank.jpg","https://de.wikipedia.org/wiki/Mario_Czaja",NA,NA,NA,NA,NA,2021-02-23 20:38:11,"admin",""
"7e8ce8a7-7c9f-4e78-aea9-08c572471797","Parlamentarier","Abgeordnetenhaus von Berlin","Sebastian Czaja","FDP","Bezirksliste Steglitz-Zehlendorf","Fraktionsvorsitzender","https://de.wikipedia.org/wiki/Datei:Sebastian_Czaja_2016.jpg","https://de.wikipedia.org/wiki/Sebastian_Czaja","männlich","SebCzaja",712355753814839296,2021-02-23 20:23:58,"grenwi",2021-02-23 20:38:11,"admin",""
"abd92127-e881-406e-b22e-94163360a25b","Parlamentarier","Abgeordnetenhaus von Berlin","Ina Czyborra","SPD","Bezirksliste Steglitz-Zehlendorf","","https://de.wikipedia.org/wiki/Datei:2017-11-16_Ina_Czyborra_by_Sandro_Halank.jpg","https://de.wikipedia.org/wiki/Ina_Czyborra","weiblich","CzyIna",596511285,2021-02-23 20:23:58,"grenwi",2021-02-23 20:38:11,"admin",""
"59fc80b5-5705-4a48-9894-70fa28b285c9","Parlamentarier","Abgeordnetenhaus von Berlin","Emine Demirbüken-Wegner","CDU","Reinickendorf 2","","https://de.wikipedia.org/wiki/Datei:2017-11-16_Emine_Demirbr%C3%BCcken-Wegner_(Wiki_Loves_Parliaments_2017_in_Berlin)_by_Sandro_Halank%E2%80%932.jpg","https://de.wikipedia.org/wiki/Emine_Demirb%C3%BCken-Wegner",NA,NA,NA,NA,NA,2021-02-23 20:38:11,"admin",""
"1da065d9-5e9c-458d-9e21-5efff5aa0243","Parlamentarier","Abgeordnetenhaus von Berlin","Michael Dietmann","CDU","Reinickendorf 5","","https://de.wikipedia.org/wiki/Datei:2016-12-08_Plenarsitzung_Abgeordnetenhaus_Berlin_by_Sandro_Halank%E2%80%9325.jpg","https://de.wikipedia.org/wiki/Michael_Dietmann","männlich","michaeldietmann",754715121906253824,2021-02-23 20:23:58,"grenwi",2021-02-23 20:38:11,"admin",""
"e208193c-4e3f-4910-bbbb-c39b367288e8","Parlamentarier","Abgeordnetenhaus von Berlin","Florian Dörstelmann","SPD","Charlottenburg-Wilmersdorf 7","","https://de.wikipedia.org/wiki/Datei:Placeholder_staff_photo.svg","https://de.wikipedia.org/wiki/Florian_D%C3%B6rstelmann","männlich","FDoerstelmann",916718144,2021-02-23 20:23:58,"grenwi",2021-02-23 20:38:11,"admin",""
"f3386fcf-cb1b-4aa9-8b2f-af4d688bde8f","Parlamentarier","Abgeordnetenhaus von Berlin","Bettina Domer","SPD","Spandau 1","","https://de.wikipedia.org/wiki/Datei:Placeholder_staff_photo.svg","https://de.wikipedia.org/wiki/Bettina_Domer","weiblich","",NA,2021-02-23 20:23:58,"grenwi",2021-02-23 20:38:11,"admin",""
"9cfde7be-4bb2-4d96-ba80-f6d21aa88b17","Parlamentarier","Abgeordnetenhaus von Berlin","Burkard Dregger","CDU","Reinickendorf 1","Fraktionsvorsitzender","https://de.wikipedia.org/wiki/Datei:Burkard_Dregger,_CDU_(Martin_Rulsch)_2017-11-16.jpg","https://de.wikipedia.org/wiki/Burkard_Dregger","männlich","burkarddregger",198518653,2021-02-23 20:23:58,"grenwi",2021-02-23 20:38:11,"admin",""
"b74e6c06-abec-4b8c-95f5-ee1c9ccd8373","Parlamentarier","Abgeordnetenhaus von Berlin","Lars Düsterhöft","SPD","Treptow-Köpenick 2","","https://de.wikipedia.org/wiki/Datei:Placeholder_staff_photo.svg","https://de.wikipedia.org/wiki/Lars_D%C3%BCsterh%C3%B6ft","männlich","",NA,2021-02-23 20:23:58,"grenwi",2021-02-23 20:38:11,"admin",""
"d332c40c-8422-4b3a-ae87-0db0e0144e14","Parlamentarier","Abgeordnetenhaus von Berlin","Michael Efler","LINKE","Landesliste","","https://de.wikipedia.org/wiki/Datei:Michael_Efler,_Linke_(Martin_Rulsch)_2017-11-16_3.jpg","https://de.wikipedia.org/wiki/Michael_Efler","männlich","MichaelEfler",377293152,2021-02-23 20:23:58,"grenwi",2021-02-23 20:38:11,"admin",""
"f41d0151-2e65-4332-a441-7af09b870ebe","Parlamentarier","Abgeordnetenhaus von Berlin","Stefan Evers","CDU","Bezirksliste Charlottenburg-Wilmersdorf","","https://de.wikipedia.org/wiki/Datei:Stefan_Evers,_CDU_(Martin_Rulsch)_2017-11-16_1.jpg","https://de.wikipedia.org/wiki/Stefan_Evers","männlich","BerlinGestalter",3302771110,2021-02-23 20:23:58,"grenwi",2021-02-23 20:38:11,"admin",""
"47fc0627-44bb-499a-903d-877a8414f9c9","Parlamentarier","Abgeordnetenhaus von Berlin","Stefan Förster","FDP","Bezirksliste Treptow-Köpenick","","https://de.wikipedia.org/wiki/Datei:Stefan_F%C3%B6rster,_FDP_(Martin_Rulsch)_2017-11-16.jpg","https://de.wikipedia.org/wiki/Stefan_F%C3%B6rster_(Politiker)","männlich","st_foerster",791376204993552384,2021-02-23 20:23:58,"grenwi",2021-02-23 20:38:11,"admin",""
"b0aae67c-2861-41ab-9b2e-0d3667cfd4c8","Parlamentarier","Abgeordnetenhaus von Berlin","Paul Fresdorf","FDP","Bezirksliste Spandau","","https://de.wikipedia.org/wiki/Datei:Paul_Fresdorf,_FDP_(Martin_Rulsch)_2017-11-16.jpg","https://de.wikipedia.org/wiki/Paul_Fresdorf","männlich","PaulFresdorf",45516372,2021-02-23 20:23:58,"grenwi",2021-02-23 20:38:11,"admin",""
"1eb1b2dc-2455-47f2-8837-741fd8f741fd","Parlamentarier","Abgeordnetenhaus von Berlin","Danny Freymark","CDU","Bezirksliste Lichtenberg","","https://de.wikipedia.org/wiki/Datei:2017-11-16_Danny_Freymark_by_Sandro_Halank%E2%80%931.jpg","https://de.wikipedia.org/wiki/Danny_Freymark","männlich","dannyfreymark",211114954,2021-02-23 20:23:58,"grenwi",2021-02-23 20:38:11,"admin",""
"2e05a447-cbe5-402b-9a02-2992b274d916","Parlamentarier","Abgeordnetenhaus von Berlin","Oliver Friederici","CDU","Steglitz-Zehlendorf 5","","https://de.wikipedia.org/wiki/Datei:Oliver_Friederici_(Martin_Rulsch)_1.jpg","https://de.wikipedia.org/wiki/Oliver_Friederici","männlich","",NA,2021-02-23 20:23:58,"grenwi",2021-02-23 20:38:11,"admin",""
"efc12f46-e701-4630-8bd5-413022af0a88","Parlamentarier","Abgeordnetenhaus von Berlin","Stefanie Fuchs","LINKE","Landesliste","","https://de.wikipedia.org/wiki/Datei:Stefanie_Fuchs,_Linke_(Martin_Rulsch)_2017-11-16.jpg","https://de.wikipedia.org/wiki/Stefanie_Fuchs","weiblich","stefanie_fuchs",796371523,2021-02-23 20:23:58,"grenwi",2021-02-23 20:38:11,"admin",""
"84036e2f-91ff-4a99-a9ad-39556115200c","Parlamentarier","Abgeordnetenhaus von Berlin","Silke Gebel","GRÜNE","Landesliste","Fraktionsvorsitzende","https://de.wikipedia.org/wiki/Datei:AGH_Berlin_10-2013_img04_Silke_Gebel.jpg","https://de.wikipedia.org/wiki/Silke_Gebel","weiblich","SilkeGebel",17234497,2021-02-23 20:23:58,"grenwi",2021-02-23 20:38:11,"admin",""
"31d575af-c173-40a2-99a6-dd25720fa90c","Parlamentarier","Abgeordnetenhaus von Berlin","Andreas Geisel","SPD","Bezirksliste Lichtenberg","Senator für Inneres und Sport","https://de.wikipedia.org/wiki/Datei:2017_UEC_Track_Elite_European_Championships_002.jpg","https://de.wikipedia.org/wiki/Andreas_Geisel","männlich","",NA,2021-02-23 20:23:58,"grenwi",2021-02-23 20:38:11,"admin",""
"cc26449f-7997-4ae2-a9b0-d54fec057d30","Parlamentarier","Abgeordnetenhaus von Berlin","Katalin Gennburg","LINKE","Treptow-Köpenick 1","","https://de.wikipedia.org/wiki/Datei:2017-03-23_Katalin_Gennburg_by_Sandro_Halank.jpg","https://de.wikipedia.org/wiki/Katalin_Gennburg","weiblich","die_gennburg",716987646938058752,2021-02-23 20:23:58,"grenwi",2021-02-23 20:38:11,"admin",""
"a550f16e-60fc-4815-916f-c96d6517a028","Parlamentarier","Abgeordnetenhaus von Berlin","Harald Gindra","LINKE","Landesliste","","https://de.wikipedia.org/wiki/Datei:2017-11-16_Harald_Gindra_by_Sandro_Halank.jpg","https://de.wikipedia.org/wiki/Harald_Gindra","männlich","",NA,2021-02-23 20:23:58,"grenwi",2021-02-23 20:38:11,"admin",""
"7b8ed1c7-3893-4eb7-ad6a-4beeda3462fa","Parlamentarier","Abgeordnetenhaus von Berlin","Ronald Gläser","AfD","Landesliste","","https://de.wikipedia.org/wiki/Datei:Placeholder_staff_photo.svg","https://de.wikipedia.org/wiki/Ronald_Gl%C3%A4ser","männlich","ronaldglaeser",34251365,2021-02-23 20:23:58,"grenwi",2021-02-23 20:38:11,"admin",""
"c55bdc76-a354-4521-b157-8bc514abe386","Parlamentarier","Abgeordnetenhaus von Berlin","Christian Goiny","CDU","Steglitz-Zehlendorf 3","","https://de.wikipedia.org/wiki/Datei:Placeholder_staff_photo.svg","https://de.wikipedia.org/wiki/Christian_Goiny","männlich","GoinyChristian",757577562742816768,2021-02-23 20:23:58,"grenwi",2021-02-23 20:38:11,"admin",""
"9c1fa335-0c1b-40ac-af0e-677865882641","Parlamentarier","Abgeordnetenhaus von Berlin","Gabriele Gottwald","LINKE","Landesliste","am 1. Februar 2017 nachgerückt für Elke Breitenbach","https://de.wikipedia.org/wiki/Datei:Placeholder_staff_photo.svg","https://de.wikipedia.org/wiki/Gabriele_Gottwald","weiblich","",NA,2021-02-23 20:23:58,"grenwi",2021-02-23 20:38:11,"admin",""
"75e26b62-5a37-4661-ba4e-a7b3a3cd4d24","Parlamentarier","Abgeordnetenhaus von Berlin","Christian Gräff","CDU","Marzahn-Hellersdorf 4","","https://de.wikipedia.org/wiki/Datei:Christian_Gr%C3%A4ff,_CDU_(Martin_Rulsch)_2017-11-16.jpg","https://de.wikipedia.org/wiki/Christian_Gr%C3%A4ff","männlich","ChGraeff",798811366735781888,2021-02-23 20:23:58,"grenwi",2021-02-23 20:38:11,"admin",""
"2b476ea9-45f7-42cf-b656-a0777a1d44ca","Parlamentarier","Abgeordnetenhaus von Berlin","Adrian Grasse","CDU","Steglitz-Zehlendorf 6","","https://de.wikipedia.org/wiki/Datei:Adrian_Grasse,_CDU_(Martin_Rulsch)_2017-11-16.jpg","https://de.wikipedia.org/wiki/Adrian_Grasse",NA,NA,NA,NA,NA,2021-02-23 20:38:11,"admin",""
"da818bd1-7e8f-4c23-9a2b-718b28ab0a91","Parlamentarier","Abgeordnetenhaus von Berlin","Karin Halsch","SPD","Bezirksliste Lichtenberg","","https://de.wikipedia.org/wiki/Datei:Placeholder_staff_photo.svg","https://de.wikipedia.org/wiki/Karin_Halsch","weiblich","",NA,2021-02-23 20:23:58,"grenwi",2021-02-23 20:38:11,"admin",""
"c502cd92-8218-488f-88e6-23651543a747","Parlamentarier","Abgeordnetenhaus von Berlin","Frank-Christian Hansel","AfD","Landesliste","","https://de.wikipedia.org/wiki/Datei:2017-11-16_Frank-Christian_Hansel_by_Sandro_Halank%E2%80%931.jpg","https://de.wikipedia.org/wiki/Frank-Christian_Hansel","männlich","FrankHansel",3346541451,2021-02-23 20:23:58,"grenwi",2021-02-23 20:38:11,"admin",""
"016bfb30-6479-4119-bf35-1ce3ab0f1807","Parlamentarier","Abgeordnetenhaus von Berlin","Hans-Christian Hausmann","CDU","Neukölln 7","","https://de.wikipedia.org/wiki/Datei:2017-11-16_Hans-Christian_Hausmann_by_Sandro_Halank.jpg","https://de.wikipedia.org/wiki/Hans-Christian_Hausmann","männlich","",NA,2021-02-23 20:23:58,"grenwi",2021-02-23 20:38:11,"admin",""
"480bca8f-3b1a-4803-8e18-ffc5f730b7f3","Parlamentarier","Abgeordnetenhaus von Berlin","Sven Heinemann","SPD","Bezirksliste Friedrichshain-Kreuzberg","","https://de.wikipedia.org/wiki/Datei:2017-11-16_Sven_Heinemann_by_Sandro_Halank%E2%80%932.jpg","https://de.wikipedia.org/wiki/Sven_Heinemann","männlich","",NA,2021-02-23 20:23:58,"grenwi",2021-02-23 20:38:11,"admin",""
"28da1954-8e5b-496b-a21e-150a61eaa823","Parlamentarier","Abgeordnetenhaus von Berlin","Anne Helm","LINKE","Landesliste","","https://de.wikipedia.org/wiki/Datei:Anne_Helm,_Linke_(Martin_Rulsch)_2017-11-16_1.jpg","https://de.wikipedia.org/wiki/Anne_Helm","weiblich","SeeroiberJenny",145180684,2021-02-23 20:23:58,"grenwi",2021-02-23 20:38:11,"admin",""
"d5ae430b-11de-4874-b1ff-d23975b0dc56","Parlamentarier","Abgeordnetenhaus von Berlin","Frank Henkel","CDU","Bezirksliste Mitte","","https://de.wikipedia.org/wiki/Datei:2016-12-08_Frank_Henkel_by_Sandro_Halank.jpg","https://de.wikipedia.org/wiki/Frank_Henkel","männlich","",NA,2021-02-23 20:23:58,"grenwi",2021-02-23 20:38:11,"admin",""
"f63c4f04-7082-4b56-8625-39caa18db8c3","Parlamentarier","Abgeordnetenhaus von Berlin","Christian Hochgrebe","SPD","Bezirksliste Charlottenburg-Wilmersdorf","am 31. Oktober 2018 nachgerückt für Fréderic Verrycken","https://de.wikipedia.org/wiki/Datei:Placeholder_staff_photo.svg","https://de.wikipedia.org/wiki/Christian_Hochgrebe","männlich","chhoch",19361942,2021-02-23 20:23:58,"grenwi",2021-02-23 20:38:11,"admin",""
"d941e28e-e889-407d-b201-9bde9f8aab4a","Parlamentarier","Abgeordnetenhaus von Berlin","Torsten Hofer","SPD","Pankow 2","","https://de.wikipedia.org/wiki/Datei:Placeholder_staff_photo.svg","https://de.wikipedia.org/wiki/Torsten_Hofer","männlich","",NA,2021-02-23 20:23:58,"grenwi",2021-02-23 20:38:11,"admin",""
"5c363ed7-c6f2-448f-855f-f370a617fbb9","Parlamentarier","Abgeordnetenhaus von Berlin","Thomas Isenberg","SPD","Mitte 3","","https://de.wikipedia.org/wiki/Datei:Thomas_Isenberg,_SPD_(Martin_Rulsch)_2017-11-16_2.jpg","https://de.wikipedia.org/wiki/Thomas_Isenberg","männlich","Thomas_Isenberg",2495929358,2021-02-23 20:23:58,"grenwi",2021-02-23 20:38:11,"admin",""
"b2970868-ab40-44f1-8b1e-d44171cc16e1","Parlamentarier","Abgeordnetenhaus von Berlin","Frank Jahnke","SPD","Charlottenburg-Wilmersdorf 4","","https://de.wikipedia.org/wiki/Datei:AGH_Berlin_10-2013_img36_Frank_Jahnke.jpg","https://de.wikipedia.org/wiki/Frank_Jahnke","männlich","frank_jahnke",705417453782896640,2021-02-23 20:23:58,"grenwi",2021-02-23 20:38:11,"admin",""
"b85fb275-b565-4131-b42a-98a3cba0c68a","Parlamentarier","Abgeordnetenhaus von Berlin","Bettina Jarasch","GRÜNE","Landesliste","","https://de.wikipedia.org/wiki/Datei:Pressefoto_Bettina-Jarasch_2014.jpg","https://de.wikipedia.org/wiki/Bettina_Jarasch","weiblich","Bettina_Jarasch",748783193931653120,2021-02-23 20:23:58,"grenwi",2021-02-23 20:38:11,"admin",""
"559ef73c-3c7a-4ae2-acf2-a698ab79c031","Parlamentarier","Abgeordnetenhaus von Berlin","Maren Jasper-Winter","FDP","Bezirksliste Mitte","","https://de.wikipedia.org/wiki/Datei:Maren_Jasper-Winter,_FDP_(Martin_Rulsch)_2017-11-16_1.jpg","https://de.wikipedia.org/wiki/Maren_Jasper-Winter","weiblich","MarenJasper",1407327390,2021-02-23 20:23:58,"grenwi",2021-02-23 20:38:11,"admin",""
"b61915b9-8a39-4e36-88e0-d7b726f1bf90","Parlamentarier","Abgeordnetenhaus von Berlin","Robbin Juhnke","CDU","Neukölln 5","","https://de.wikipedia.org/wiki/Datei:Robbin_Juhnke_(Martin_Rulsch)_1.jpg","https://de.wikipedia.org/wiki/Robbin_Juhnke","männlich","",NA,2021-02-23 20:23:58,"grenwi",2021-02-23 20:38:11,"admin",""
"3d1c9156-a54d-4723-9a69-44578c256f4d","Parlamentarier","Abgeordnetenhaus von Berlin","Claudio Jupe","CDU","Charlottenburg-Wilmersdorf 5","","https://de.wikipedia.org/wiki/Datei:Claudio_Jupe,_CDU_(Martin_Rulsch)_2017-11-16.jpg","https://de.wikipedia.org/wiki/Claudio_Jupe","männlich","",NA,2021-02-23 20:23:58,"grenwi",2021-02-23 20:38:11,"admin",""
"bf483f42-33de-4d25-98d3-212dae71c3e2","Parlamentarier","Abgeordnetenhaus von Berlin","Susanna Kahlefeld","GRÜNE","Neukölln 2","","https://de.wikipedia.org/wiki/Datei:AGH_Berlin_10-2013_img16_Susanna_Kahlefeld.jpg","https://de.wikipedia.org/wiki/Susanna_Kahlefeld","weiblich","s_kahlefeld",4844968685,2021-02-23 20:23:58,"grenwi",2021-02-23 20:38:11,"admin",""
"ebc4cbde-f86d-45f2-a4e0-bb3857c93f11","Parlamentarier","Abgeordnetenhaus von Berlin","Antje Kapek","GRÜNE","Landesliste","Fraktionsvorsitzende","https://de.wikipedia.org/wiki/Datei:2017-11-16_Antje_Kapek_by_Sandro_Halank.jpg","https://de.wikipedia.org/wiki/Antje_Kapek","weiblich","Antje_Kapek",410237349,2021-02-23 20:23:58,"grenwi",2021-02-23 20:38:11,"admin",""
"8b316ef7-7f0e-4d18-af48-86f9226a451f","Parlamentarier","Abgeordnetenhaus von Berlin","Franz Kerker","AfD","Landesliste","","https://de.wikipedia.org/wiki/Datei:2017-03-23_Stefan_Franz_Kerker_(Abgeordnetenhaus_Berlin)_by_Sandro_Halank.jpg","https://de.wikipedia.org/wiki/Franz_Kerker",NA,NA,NA,NA,NA,2021-02-23 20:38:11,"admin",""
"6f6877a0-2f48-4291-b3ed-45f8ab4fb583","Parlamentarier","Abgeordnetenhaus von Berlin","Susanne Kitschun","SPD","Bezirksliste Friedrichshain-Kreuzberg","","https://de.wikipedia.org/wiki/Datei:Placeholder_staff_photo.svg","https://de.wikipedia.org/wiki/Susanne_Kitschun","weiblich","",NA,2021-02-23 20:23:58,"grenwi",2021-02-23 20:38:11,"admin",""
"e5a4f4d1-cd58-4692-aa0f-7222704765a1","Parlamentarier","Abgeordnetenhaus von Berlin","Regina Kittler","LINKE","Landesliste","","https://de.wikipedia.org/wiki/Datei:Regina_Kittler,_Linke_(Martin_Rulsch)_2017-11-16.jpg","https://de.wikipedia.org/wiki/Regina_Kittler","weiblich","regina_kittler",715144643390914560,2021-02-23 20:23:58,"grenwi",2021-02-23 20:38:11,"admin",""
