"uuid","category","group","Name","Fraktion","Wahlkreis","Kommentar","Bild","Wikipedia.URL","Geschlecht","Twitter_screen_name","Twitter_id","last_modified_time","last_modified_user","modified_at","modified_by","tags"
"617d647f-fd34-48b7-b0f8-cc6764d9514e","Parlamentarier","Bayerischer Landtag","Klaus Adelt","SPD","Oberfranken","","https://de.wikipedia.org/wiki/Datei:Klaus_Adelt_5875a.jpg","https://de.wikipedia.org/wiki/Klaus_Adelt","männlich","KlausAdelt",192203257,2021-02-23 20:23:58,"grenwi",2021-02-23 20:38:11,"admin",""
"61727c4e-6ac2-4a64-8a77-192f8906acd2","Parlamentarier","Bayerischer Landtag","Benjamin Adjei","GRÜNE","Oberbayern","","https://de.wikipedia.org/wiki/Datei:Image_of_none.svg","https://de.wikipedia.org/wiki/Benjamin_Adjei","männlich","benniadjei",1063007310996480000,2021-02-23 20:23:58,"grenwi",2021-02-23 20:38:11,"admin",""
"6527da47-0a10-46b2-ae87-648424bedb65","Parlamentarier","Bayerischer Landtag","Ilse Aigner","CSU","Oberbayern","","https://de.wikipedia.org/wiki/Datei:Ilse_Aigner_09.2015.JPG","https://de.wikipedia.org/wiki/Ilse_Aigner","weiblich","IlseAigner",4060082415,2021-02-23 20:23:58,"grenwi",2021-02-23 20:38:11,"admin",""
"37020a04-bf9b-47e8-9d11-ba1c53fe751a","Parlamentarier","Bayerischer Landtag","Hubert Aiwanger","FW","Niederbayern","","https://de.wikipedia.org/wiki/Datei:Hart_aber_fair_2019-02-25-5560.jpg","https://de.wikipedia.org/wiki/Hubert_Aiwanger","männlich","HubertAiwanger",702495475275079680,2021-02-23 20:23:58,"grenwi",2021-02-23 20:38:11,"admin",""
"eda43a17-8b71-442e-8776-4d21228de9c8","Parlamentarier","Bayerischer Landtag","Horst Arnold","SPD","Mittelfranken","","https://de.wikipedia.org/wiki/Datei:Horst_Arnold_(2017).jpg","https://de.wikipedia.org/wiki/Horst_Arnold_(Politiker)","männlich","HorstArnold_SPD",844146855281917952,2021-02-23 20:23:58,"grenwi",2021-02-23 20:38:11,"admin",""
"b9675f00-f1c8-49ef-8db2-19bbb4be4378","Parlamentarier","Bayerischer Landtag","Inge Aures","SPD","Oberfranken","","https://de.wikipedia.org/wiki/Datei:8008ri-Inge_Aures.jpg","https://de.wikipedia.org/wiki/Inge_Aures","weiblich","",NA,2021-02-23 20:23:58,"grenwi",2021-02-23 20:38:11,"admin",""
"913c6f5e-09e5-4a72-b785-0989f1810d6f","Parlamentarier","Bayerischer Landtag","Martin Bachhuber","CSU","Oberbayern","","https://de.wikipedia.org/wiki/Datei:8143ri-Martin_Bachhuber.jpg","https://de.wikipedia.org/wiki/Martin_Bachhuber","männlich","",NA,2021-02-23 20:23:58,"grenwi",2021-02-23 20:38:11,"admin",""
"6775eddf-9c6d-46d2-a6af-145cb2a943f0","Parlamentarier","Bayerischer Landtag","Peter Bauer","FW","Mittelfranken","","https://de.wikipedia.org/wiki/Datei:Peter_Bauer_2012_-_RalfR.jpg","https://de.wikipedia.org/wiki/Peter_Bauer_(Politiker)","männlich","FRANKENSPRECHER",132575615,2021-02-23 20:23:58,"grenwi",2021-02-23 20:38:11,"admin",""
"2627a354-72cc-4baf-bc00-8dc3e5d9553e","Parlamentarier","Bayerischer Landtag","Volker Bauer","CSU","Mittelfranken","","https://de.wikipedia.org/wiki/Datei:Volker_Bauer,_MdL_zeigt_technischen_Sachverstand_bei_Betriebsbesichtigung.jpg","https://de.wikipedia.org/wiki/Volker_Bauer","männlich","",NA,2021-02-23 20:23:58,"grenwi",2021-02-23 20:38:11,"admin",""
"ca9f199b-dfd8-4b88-900c-8eb4714b304a","Parlamentarier","Bayerischer Landtag","Jürgen Baumgärtner","CSU","Oberfranken","","https://de.wikipedia.org/wiki/Datei:Image_of_none.svg","https://de.wikipedia.org/wiki/J%C3%BCrgen_Baumg%C3%A4rtner","männlich","",NA,2021-02-23 20:23:58,"grenwi",2021-02-23 20:38:11,"admin",""
