"uuid","category","group","Name","Fraktion","Wahlkreis","Kommentar","Bild","Wikipedia.URL","Geschlecht","Twitter_screen_name","Twitter_id","last_modified_time","last_modified_user","modified_at","modified_by","tags"
"99bb5121-2e25-4d4a-9fd6-6c5d7b2489dc","Parlamentarier","Landtag Mecklenburg-Vorpommern","Patrick Dahlemann","SPD","35 (Vorpommern-Greifswald IV)","","https://de.wikipedia.org/wiki/Datei:17-05-18-Patrick_Dahlemann_RR79513.jpg","https://de.wikipedia.org/wiki/Patrick_Dahlemann","männlich","Dahlemann",110393601,2021-02-23 20:23:58,"grenwi",2021-02-23 20:38:11,"admin",""
"f258ba78-99cb-4dd8-b0c9-cf4134cc4020","Parlamentarier","Landtag Mecklenburg-Vorpommern","Stefanie Drese","SPD","11 (Landkreis Rostock I)","","https://de.wikipedia.org/wiki/Datei:Stefanie_Drese_SPD_2.jpg","https://de.wikipedia.org/wiki/Stefanie_Drese","weiblich","",NA,2021-02-23 20:23:58,"grenwi",2021-02-23 20:38:11,"admin",""
"0c44827c-9cb4-4f49-a505-52b7b4c2a7e5","Parlamentarier","Landtag Mecklenburg-Vorpommern","Sebastian Ehlers","CDU","Landesliste","","https://de.wikipedia.org/wiki/Datei:2019-03-14_Sebastian_Ehlers_Landtag_Mecklenburg-Vorpommern_6461.jpg","https://de.wikipedia.org/wiki/Sebastian_Ehlers_(Politiker)","männlich","",NA,2021-02-23 20:23:58,"grenwi",2021-02-23 20:38:11,"admin",""
"6b9cf0ae-596e-473e-9262-2cb63cd79087","Parlamentarier","Landtag Mecklenburg-Vorpommern","Dietmar Eifler","CDU","25 (Vorpommern-Rügen III – Stralsund I)","","https://de.wikipedia.org/wiki/Datei:2017-05-18_-_Dietmar_Eifler_-_1416.jpg","https://de.wikipedia.org/wiki/Dietmar_Eifler_(Politiker)","männlich","",NA,2021-02-23 20:23:58,"grenwi",2021-02-23 20:38:11,"admin",""
"08410a87-e2cb-46c6-83bb-91fd1c82c4a2","Parlamentarier","Landtag Mecklenburg-Vorpommern","Henning Foerster","LINKE","Landesliste","nachgerückt am 25. August 2017 für Helmut Holter","https://de.wikipedia.org/wiki/Datei:20130620_Henning_Foerster_0376.JPG","https://de.wikipedia.org/wiki/Henning_Foerster","männlich","",NA,2021-02-23 20:23:58,"grenwi",2021-02-23 20:38:11,"admin",""
"fbf74020-57b2-4a90-bbc2-e3bc0be90a47","Parlamentarier","Landtag Mecklenburg-Vorpommern","Horst Förster","AfD","Landesliste","nachgerückt am 5. Dezember 2017 für Leif-Erik Holm","https://de.wikipedia.org/wiki/Datei:2019-03-14_Horst_F%C3%B6rster_Landtag_Mecklenburg-Vorpommern_6374.jpg","https://de.wikipedia.org/wiki/Horst_F%C3%B6rster_(Politiker)","männlich","",NA,2021-02-23 20:23:58,"grenwi",2021-02-23 20:38:11,"admin",""
"0d664bdb-3a0f-466b-85ca-dd4b238c3248","Parlamentarier","Landtag Mecklenburg-Vorpommern","Dirk Friedriszik","SPD","19 (Ludwigslust-Parchim III)","","https://de.wikipedia.org/wiki/Datei:18-05-2017-Dirk_Friedriszik-JonasR.jpg","https://de.wikipedia.org/wiki/Dirk_Friedriszik",NA,NA,NA,NA,NA,2021-02-23 20:38:11,"admin",""
"ad5bb097-95ce-46d1-a708-607230627b60","Parlamentarier","Landtag Mecklenburg-Vorpommern","Maika Friemann-Jennert","CDU","Landesliste","","https://de.wikipedia.org/wiki/Datei:Maika_Friemann-Jennert_02.jpg","https://de.wikipedia.org/wiki/Maika_Friemann-Jennert","weiblich","MFJ_MdL_MV",1878846786,2021-02-23 20:23:58,"grenwi",2021-02-23 20:38:11,"admin",""
"38849421-9684-4bc5-9650-51284e4ffdd3","Parlamentarier","Landtag Mecklenburg-Vorpommern","Harry Glawe","CDU","24 (Vorpommern-Rügen II – Stralsund III)","","https://de.wikipedia.org/wiki/Datei:Harry_Glawe_20140824_by_Olaf_Kosinsky.JPG","https://de.wikipedia.org/wiki/Harry_Glawe","männlich","",NA,2021-02-23 20:23:58,"grenwi",2021-02-23 20:38:11,"admin",""
"2193a195-463f-4b46-8e48-eb33c6a1e890","Parlamentarier","Landtag Mecklenburg-Vorpommern","Christoph Grimm","AfD","Landesliste","stell. Fraktionsvorsitzender seit 10. Oktober 2017","https://de.wikipedia.org/wiki/Datei:2017-05-18_-_Christoph_Grimm_-_1546.jpg","https://de.wikipedia.org/wiki/Christoph_Grimm_(Politiker,_1957)","männlich","",NA,2021-02-23 20:23:58,"grenwi",2021-02-23 20:38:11,"admin",""
"6344a7f9-1526-4785-a89b-f984b332981e","Parlamentarier","Landtag Mecklenburg-Vorpommern","Tilo Gundlack","SPD","10 (Wismar)","","https://de.wikipedia.org/wiki/Datei:2017-05-18_-_Tilo_Gundlack_-_1526.jpg","https://de.wikipedia.org/wiki/Tilo_Gundlack","männlich","TGundlack",545872272,2021-02-23 20:23:58,"grenwi",2021-02-23 20:38:11,"admin",""
"680a1d1f-4d85-4387-97bf-c5b8dee28ee4","Parlamentarier","Landtag Mecklenburg-Vorpommern","Sandro Hersel","AfD","Landesliste","","https://de.wikipedia.org/wiki/Datei:Placeholder_staff_photo.svg","https://de.wikipedia.org/wiki/Sandro_Hersel","männlich","",NA,2021-02-23 20:23:58,"grenwi",2021-02-23 20:38:11,"admin",""
"cc063a54-23c1-4424-b63f-03e02abc54a8","Parlamentarier","Landtag Mecklenburg-Vorpommern","Birgit Hesse","SPD","27 (Nordwestmecklenburg I)","seit 22. Mai 2019 Landtagspräsidentin","https://de.wikipedia.org/wiki/Datei:2020_SPD_Hesse,_Birgit_OK9911.jpg","https://de.wikipedia.org/wiki/Birgit_Hesse","weiblich","",NA,2021-02-23 20:23:58,"grenwi",2021-02-23 20:38:11,"admin",""
"100e1ed2-6538-4378-a71a-85eaaed57149","Parlamentarier","Landtag Mecklenburg-Vorpommern","Jörg Heydorn","SPD","9 (Schwerin II)","","https://de.wikipedia.org/wiki/Datei:J%C3%B6rg_Heydorn_by_Stepro_IMG_2831_DxO.jpg","https://de.wikipedia.org/wiki/J%C3%B6rg_Heydorn","männlich","",NA,2021-02-23 20:23:58,"grenwi",2021-02-23 20:38:11,"admin",""
"2f30b0fc-957b-4881-843d-6fafdc73d5ea","Parlamentarier","Landtag Mecklenburg-Vorpommern","Gunter Jess","AfD","Landesliste","","https://de.wikipedia.org/wiki/Datei:2020_AfD_Jess,_Gunter_OK9564.jpg","https://de.wikipedia.org/wiki/Gunter_Jess","männlich","",NA,2021-02-23 20:23:58,"grenwi",2021-02-23 20:38:11,"admin",""
"f71af900-6a22-462e-a506-fd0649872a28","Parlamentarier","Landtag Mecklenburg-Vorpommern","Thomas de Jesus Fernandes","AfD","Landesliste","","https://de.wikipedia.org/wiki/Datei:18-05-2017-Thomas_de_Jesus_Fernandes-JonasR.jpg","https://de.wikipedia.org/wiki/Thomas_de_Jesus_Fernandes","männlich","MdLFernandes",793791281709408256,2021-02-23 20:23:58,"grenwi",2021-02-23 20:38:11,"admin",""
"553bb51a-c685-455a-a0e2-cf3f4625ae86","Parlamentarier","Landtag Mecklenburg-Vorpommern","Nadine Julitz","SPD","20 (Mecklenburgische Seenplatte III)","","https://de.wikipedia.org/wiki/Datei:18-05-2017-Nadine_Julitz-JonasR.jpg","https://de.wikipedia.org/wiki/Nadine_Julitz","weiblich","NadineJulitz",42851693,2021-02-23 20:23:58,"grenwi",2021-02-23 20:38:11,"admin",""
